INTKEY,STRINGKEY,INTNUM,STRINGNUM,FLOATNUM,LONGNUM,DOUBLENUM,BYTENUM,DATEVALUE,TIMEVALUE,TIMESTAMPVALUE,BOOLEANVALUE,CHARVALUE,SHORTVALUE,BIGINTEGERVALUE,BIGDECIMALVALUE,objectvalue
5505,5505,506,,506.0,506,506.0,-23,2015-01-27,10:00:00,2000-01-01 01:31:45.0,false,1,-27263,506,506,506
5506,5506,507,507,,507,507.0,-24,2015-01-28,11:00:00,2000-01-01 01:31:46.0,true,0,-27262,507,507,507
5507,5507,508,508,508.0,,508.0,-25,2015-01-29,12:00:00,2000-01-01 01:31:47.0,false,1,-27261,508,508,508
5508,5508,509,509,509.0,509,,-26,2015-01-30,13:00:00,2000-01-01 01:31:48.0,true,0,-27260,509,509,509
5509,5509,510,510,510.0,510,510.0,,2015-01-31,14:00:00,2000-01-01 01:31:49.0,false,1,-27259,510,510,510
5510,5510,511,511,511.0,511,511.0,-28,,15:00:00,2000-01-01 01:31:50.0,true,0,-27258,511,511,511
5511,5511,512,512,512.0,512,512.0,-29,2015-02-02,,2000-01-01 01:31:51.0,false,1,-27257,512,512,512
5512,5512,513,513,513.0,513,513.0,-30,2015-02-03,17:00:00,,true,0,-27256,513,513,513
5513,5513,514,514,514.0,514,514.0,-31,2015-02-04,18:00:00,2000-01-01 01:31:53.0,false,1,-27255,514,514,514
5514,5514,515,515,515.0,515,515.0,-32,2015-02-05,19:00:00,2000-01-01 01:31:54.0,true,,-27254,515,515,515
5515,5515,516,516,516.0,516,516.0,-33,2015-02-06,20:00:00,2000-01-01 01:31:55.0,false,1,,516,516,516
5516,5516,517,517,517.0,517,517.0,-34,2015-02-07,21:00:00,2000-01-01 01:31:56.0,true,0,-27252,,517,517
5517,5517,518,518,518.0,518,518.0,-35,2015-02-08,22:00:00,2000-01-01 01:31:57.0,false,1,-27251,518,,518
5518,5518,519,519,519.0,519,519.0,-36,2015-02-09,23:00:00,2000-01-01 01:31:58.0,true,0,-27250,519,519,
5519,5519,520,520,520.0,520,520.0,-37,2015-02-10,00:00:00,2000-01-01 01:31:59.0,false,1,-27249,520,520,520
5520,5520,,521,521.0,521,521.0,-38,2015-02-11,01:00:00,2000-01-01 01:32:00.0,true,0,-27248,521,521,521
5521,5521,522,,522.0,522,522.0,-39,2015-02-12,02:00:00,2000-01-01 01:32:01.0,false,1,-27247,522,522,522
5522,5522,523,523,,523,523.0,-40,2015-02-13,03:00:00,2000-01-01 01:32:02.0,true,0,-27246,523,523,523
5523,5523,524,524,524.0,,524.0,-41,2015-02-14,04:00:00,2000-01-01 01:32:03.0,false,1,-27245,524,524,524
5524,5524,525,525,525.0,525,,-42,2015-02-15,05:00:00,2000-01-01 01:32:04.0,true,0,-27244,525,525,525
5525,5525,526,526,526.0,526,526.0,,2015-02-16,06:00:00,2000-01-01 01:32:05.0,false,1,-27243,526,526,526
5526,5526,527,527,527.0,527,527.0,-44,,07:00:00,2000-01-01 01:32:06.0,true,0,-27242,527,527,527
5527,5527,528,528,528.0,528,528.0,-45,2015-02-18,,2000-01-01 01:32:07.0,false,1,-27241,528,528,528
5528,5528,529,529,529.0,529,529.0,-46,2015-02-19,09:00:00,,true,0,-27240,529,529,529
5529,5529,530,530,530.0,530,530.0,-47,2015-02-20,10:00:00,2000-01-01 01:32:09.0,false,1,-27239,530,530,530
5530,5530,531,531,531.0,531,531.0,-48,2015-02-21,11:00:00,2000-01-01 01:32:10.0,true,,-27238,531,531,531
5531,5531,532,532,532.0,532,532.0,-49,2015-02-22,12:00:00,2000-01-01 01:32:11.0,false,1,,532,532,532
5532,5532,533,533,533.0,533,533.0,-50,2015-02-23,13:00:00,2000-01-01 01:32:12.0,true,0,-27236,,533,533
5533,5533,534,534,534.0,534,534.0,-51,2015-02-24,14:00:00,2000-01-01 01:32:13.0,false,1,-27235,534,,534
5534,5534,535,535,535.0,535,535.0,-52,2015-02-25,15:00:00,2000-01-01 01:32:14.0,true,0,-27234,535,535,
5535,5535,536,536,536.0,536,536.0,-53,2015-02-26,16:00:00,2000-01-01 01:32:15.0,false,1,-27233,536,536,536
5536,5536,,537,537.0,537,537.0,-54,2015-02-27,17:00:00,2000-01-01 01:32:16.0,true,0,-27232,537,537,537
5537,5537,538,,538.0,538,538.0,-55,2015-02-28,18:00:00,2000-01-01 01:32:17.0,false,1,-27231,538,538,538
5538,5538,539,539,,539,539.0,-56,2015-03-01,19:00:00,2000-01-01 01:32:18.0,true,0,-27230,539,539,539
5539,5539,540,540,540.0,,540.0,-57,2015-03-02,20:00:00,2000-01-01 01:32:19.0,false,1,-27229,540,540,540
5540,5540,541,541,541.0,541,,-58,2015-03-03,21:00:00,2000-01-01 01:32:20.0,true,0,-27228,541,541,541
5541,5541,542,542,542.0,542,542.0,,2015-03-04,22:00:00,2000-01-01 01:32:21.0,false,1,-27227,542,542,542
5542,5542,543,543,543.0,543,543.0,-60,,23:00:00,2000-01-01 01:32:22.0,true,0,-27226,543,543,543
5543,5543,544,544,544.0,544,544.0,-61,2015-03-06,,2000-01-01 01:32:23.0,false,1,-27225,544,544,544
5544,5544,545,545,545.0,545,545.0,-62,2015-03-07,01:00:00,,true,0,-27224,545,545,545
5545,5545,546,546,546.0,546,546.0,-63,2015-03-08,02:00:00,2000-01-01 01:32:25.0,false,1,-27223,546,546,546
5546,5546,547,547,547.0,547,547.0,-64,2015-03-09,03:00:00,2000-01-01 01:32:26.0,true,,-27222,547,547,547
5547,5547,548,548,548.0,548,548.0,-65,2015-03-10,04:00:00,2000-01-01 01:32:27.0,false,1,,548,548,548
5548,5548,549,549,549.0,549,549.0,-66,2015-03-11,05:00:00,2000-01-01 01:32:28.0,true,0,-27220,,549,549
5549,5549,550,550,550.0,550,550.0,-67,2015-03-12,06:00:00,2000-01-01 01:32:29.0,false,1,-27219,550,,550
5550,5550,551,551,551.0,551,551.0,-68,2015-03-13,07:00:00,2000-01-01 01:32:30.0,true,0,-27218,551,551,
5551,5551,552,552,552.0,552,552.0,-69,2015-03-14,08:00:00,2000-01-01 01:32:31.0,false,1,-27217,552,552,552
5552,5552,,553,553.0,553,553.0,-70,2015-03-15,09:00:00,2000-01-01 01:32:32.0,true,0,-27216,553,553,553
5553,5553,554,,554.0,554,554.0,-71,2015-03-16,10:00:00,2000-01-01 01:32:33.0,false,1,-27215,554,554,554
5554,5554,555,555,,555,555.0,-72,2015-03-17,11:00:00,2000-01-01 01:32:34.0,true,0,-27214,555,555,555
5555,5555,556,556,556.0,,556.0,-73,2015-03-18,12:00:00,2000-01-01 01:32:35.0,false,1,-27213,556,556,556
5556,5556,557,557,557.0,557,,-74,2015-03-19,13:00:00,2000-01-01 01:32:36.0,true,0,-27212,557,557,557
5557,5557,558,558,558.0,558,558.0,,2015-03-20,14:00:00,2000-01-01 01:32:37.0,false,1,-27211,558,558,558
5558,5558,559,559,559.0,559,559.0,-76,,15:00:00,2000-01-01 01:32:38.0,true,0,-27210,559,559,559
5559,5559,560,560,560.0,560,560.0,-77,2015-03-22,,2000-01-01 01:32:39.0,false,1,-27209,560,560,560
5560,5560,561,561,561.0,561,561.0,-78,2015-03-23,17:00:00,,true,0,-27208,561,561,561
5561,5561,562,562,562.0,562,562.0,-79,2015-03-24,18:00:00,2000-01-01 01:32:41.0,false,1,-27207,562,562,562
5562,5562,563,563,563.0,563,563.0,-80,2015-03-25,19:00:00,2000-01-01 01:32:42.0,true,,-27206,563,563,563
5563,5563,564,564,564.0,564,564.0,-81,2015-03-26,20:00:00,2000-01-01 01:32:43.0,false,1,,564,564,564
5564,5564,565,565,565.0,565,565.0,-82,2015-03-27,21:00:00,2000-01-01 01:32:44.0,true,0,-27204,,565,565
5565,5565,566,566,566.0,566,566.0,-83,2015-03-28,22:00:00,2000-01-01 01:32:45.0,false,1,-27203,566,,566
5566,5566,567,567,567.0,567,567.0,-84,2015-03-29,23:00:00,2000-01-01 01:32:46.0,true,0,-27202,567,567,
5567,5567,568,568,568.0,568,568.0,-85,2015-03-30,00:00:00,2000-01-01 01:32:47.0,false,1,-27201,568,568,568
5568,5568,,569,569.0,569,569.0,-86,2015-03-31,01:00:00,2000-01-01 01:32:48.0,true,0,-27200,569,569,569
5569,5569,570,,570.0,570,570.0,-87,2015-04-01,02:00:00,2000-01-01 01:32:49.0,false,1,-27199,570,570,570
5570,5570,571,571,,571,571.0,-88,2015-04-02,03:00:00,2000-01-01 01:32:50.0,true,0,-27198,571,571,571
5571,5571,572,572,572.0,,572.0,-89,2015-04-03,04:00:00,2000-01-01 01:32:51.0,false,1,-27197,572,572,572
5572,5572,573,573,573.0,573,,-90,2015-04-04,05:00:00,2000-01-01 01:32:52.0,true,0,-27196,573,573,573
5573,5573,574,574,574.0,574,574.0,,2015-04-05,06:00:00,2000-01-01 01:32:53.0,false,1,-27195,574,574,574
5574,5574,575,575,575.0,575,575.0,-92,,07:00:00,2000-01-01 01:32:54.0,true,0,-27194,575,575,575
5575,5575,576,576,576.0,576,576.0,-93,2015-04-07,,2000-01-01 01:32:55.0,false,1,-27193,576,576,576
5576,5576,577,577,577.0,577,577.0,-94,2015-04-08,09:00:00,,true,0,-27192,577,577,577
5577,5577,578,578,578.0,578,578.0,-95,2015-04-09,10:00:00,2000-01-01 01:32:57.0,false,1,-27191,578,578,578
5578,5578,579,579,579.0,579,579.0,-96,2015-04-10,11:00:00,2000-01-01 01:32:58.0,true,,-27190,579,579,579
5579,5579,580,580,580.0,580,580.0,-97,2015-04-11,12:00:00,2000-01-01 01:32:59.0,false,1,,580,580,580
5580,5580,581,581,581.0,581,581.0,-98,2015-04-12,13:00:00,2000-01-01 01:33:00.0,true,0,-27188,,581,581
5581,5581,582,582,582.0,582,582.0,-99,2015-04-13,14:00:00,2000-01-01 01:33:01.0,false,1,-27187,582,,582
5582,5582,583,583,583.0,583,583.0,-100,2015-04-14,15:00:00,2000-01-01 01:33:02.0,true,0,-27186,583,583,
5583,5583,584,584,584.0,584,584.0,-101,2015-04-15,16:00:00,2000-01-01 01:33:03.0,false,1,-27185,584,584,584
5584,5584,,585,585.0,585,585.0,-102,2015-04-16,17:00:00,2000-01-01 01:33:04.0,true,0,-27184,585,585,585
5585,5585,586,,586.0,586,586.0,-103,2015-04-17,18:00:00,2000-01-01 01:33:05.0,false,1,-27183,586,586,586
5586,5586,587,587,,587,587.0,-104,2015-04-18,19:00:00,2000-01-01 01:33:06.0,true,0,-27182,587,587,587
5587,5587,588,588,588.0,,588.0,-105,2015-04-19,20:00:00,2000-01-01 01:33:07.0,false,1,-27181,588,588,588
5588,5588,589,589,589.0,589,,-106,2015-04-20,21:00:00,2000-01-01 01:33:08.0,true,0,-27180,589,589,589
5589,5589,590,590,590.0,590,590.0,,2015-04-21,22:00:00,2000-01-01 01:33:09.0,false,1,-27179,590,590,590
5590,5590,591,591,591.0,591,591.0,-108,,23:00:00,2000-01-01 01:33:10.0,true,0,-27178,591,591,591
5591,5591,592,592,592.0,592,592.0,-109,2015-04-23,,2000-01-01 01:33:11.0,false,1,-27177,592,592,592
5592,5592,593,593,593.0,593,593.0,-110,2015-04-24,01:00:00,,true,0,-27176,593,593,593
5593,5593,594,594,594.0,594,594.0,-111,2015-04-25,02:00:00,2000-01-01 01:33:13.0,false,1,-27175,594,594,594
5594,5594,595,595,595.0,595,595.0,-112,2015-04-26,03:00:00,2000-01-01 01:33:14.0,true,,-27174,595,595,595
5595,5595,596,596,596.0,596,596.0,-113,2015-04-27,04:00:00,2000-01-01 01:33:15.0,false,1,,596,596,596
5596,5596,597,597,597.0,597,597.0,-114,2015-04-28,05:00:00,2000-01-01 01:33:16.0,true,0,-27172,,597,597
5597,5597,598,598,598.0,598,598.0,-115,2015-04-29,06:00:00,2000-01-01 01:33:17.0,false,1,-27171,598,,598
5598,5598,599,599,599.0,599,599.0,-116,2015-04-30,07:00:00,2000-01-01 01:33:18.0,true,0,-27170,599,599,
5599,5599,600,600,600.0,600,600.0,-117,2015-05-01,08:00:00,2000-01-01 01:33:19.0,false,1,-27169,600,600,600
5600,5600,,601,601.0,601,601.0,-118,2015-05-02,09:00:00,2000-01-01 01:33:20.0,true,0,-27168,601,601,601
5601,5601,602,,602.0,602,602.0,-119,2015-05-03,10:00:00,2000-01-01 01:33:21.0,false,1,-27167,602,602,602
5602,5602,603,603,,603,603.0,-120,2015-05-04,11:00:00,2000-01-01 01:33:22.0,true,0,-27166,603,603,603
5603,5603,604,604,604.0,,604.0,-121,2015-05-05,12:00:00,2000-01-01 01:33:23.0,false,1,-27165,604,604,604
5604,5604,605,605,605.0,605,,-122,2015-05-06,13:00:00,2000-01-01 01:33:24.0,true,0,-27164,605,605,605
5605,5605,606,606,606.0,606,606.0,,2015-05-07,14:00:00,2000-01-01 01:33:25.0,false,1,-27163,606,606,606
5606,5606,607,607,607.0,607,607.0,-124,,15:00:00,2000-01-01 01:33:26.0,true,0,-27162,607,607,607
5607,5607,608,608,608.0,608,608.0,-125,2015-05-09,,2000-01-01 01:33:27.0,false,1,-27161,608,608,608
5608,5608,609,609,609.0,609,609.0,-126,2015-05-10,17:00:00,,true,0,-27160,609,609,609
5609,5609,610,610,610.0,610,610.0,-127,2015-05-11,18:00:00,2000-01-01 01:33:29.0,false,1,-27159,610,610,610
5610,5610,611,611,611.0,611,611.0,-128,2015-05-12,19:00:00,2000-01-01 01:33:30.0,true,,-27158,611,611,611
5611,5611,612,612,612.0,612,612.0,-127,2015-05-13,20:00:00,2000-01-01 01:33:31.0,false,1,,612,612,612
5612,5612,613,613,613.0,613,613.0,-126,2015-05-14,21:00:00,2000-01-01 01:33:32.0,true,0,-27156,,613,613
5613,5613,614,614,614.0,614,614.0,-125,2015-05-15,22:00:00,2000-01-01 01:33:33.0,false,1,-27155,614,,614
5614,5614,615,615,615.0,615,615.0,-124,2015-05-16,23:00:00,2000-01-01 01:33:34.0,true,0,-27154,615,615,
5615,5615,616,616,616.0,616,616.0,-123,2015-05-17,00:00:00,2000-01-01 01:33:35.0,false,1,-27153,616,616,616
5616,5616,,617,617.0,617,617.0,-122,2015-05-18,01:00:00,2000-01-01 01:33:36.0,true,0,-27152,617,617,617
5617,5617,618,,618.0,618,618.0,-121,2015-05-19,02:00:00,2000-01-01 01:33:37.0,false,1,-27151,618,618,618
5618,5618,619,619,,619,619.0,-120,2015-05-20,03:00:00,2000-01-01 01:33:38.0,true,0,-27150,619,619,619
5619,5619,620,620,620.0,,620.0,-119,2015-05-21,04:00:00,2000-01-01 01:33:39.0,false,1,-27149,620,620,620
5620,5620,621,621,621.0,621,,-118,2015-05-22,05:00:00,2000-01-01 01:33:40.0,true,0,-27148,621,621,621
5621,5621,622,622,622.0,622,622.0,,2015-05-23,06:00:00,2000-01-01 01:33:41.0,false,1,-27147,622,622,622
5622,5622,623,623,623.0,623,623.0,-116,,07:00:00,2000-01-01 01:33:42.0,true,0,-27146,623,623,623
5623,5623,624,624,624.0,624,624.0,-115,2015-05-25,,2000-01-01 01:33:43.0,false,1,-27145,624,624,624
5624,5624,625,625,625.0,625,625.0,-114,2015-05-26,09:00:00,,true,0,-27144,625,625,625
5625,5625,626,626,626.0,626,626.0,-113,2015-05-27,10:00:00,2000-01-01 01:33:45.0,false,1,-27143,626,626,626
5626,5626,627,627,627.0,627,627.0,-112,2015-05-28,11:00:00,2000-01-01 01:33:46.0,true,,-27142,627,627,627
5627,5627,628,628,628.0,628,628.0,-111,2015-05-29,12:00:00,2000-01-01 01:33:47.0,false,1,,628,628,628
5628,5628,629,629,629.0,629,629.0,-110,2015-05-30,13:00:00,2000-01-01 01:33:48.0,true,0,-27140,,629,629
5629,5629,630,630,630.0,630,630.0,-109,2015-05-31,14:00:00,2000-01-01 01:33:49.0,false,1,-27139,630,,630
5630,5630,631,631,631.0,631,631.0,-108,2015-06-01,15:00:00,2000-01-01 01:33:50.0,true,0,-27138,631,631,
5631,5631,632,632,632.0,632,632.0,-107,2015-06-02,16:00:00,2000-01-01 01:33:51.0,false,1,-27137,632,632,632
5632,5632,,633,633.0,633,633.0,-106,2015-06-03,17:00:00,2000-01-01 01:33:52.0,true,0,-27136,633,633,633
5633,5633,634,,634.0,634,634.0,-105,2015-06-04,18:00:00,2000-01-01 01:33:53.0,false,1,-27135,634,634,634
5634,5634,635,635,,635,635.0,-104,2015-06-05,19:00:00,2000-01-01 01:33:54.0,true,0,-27134,635,635,635
5635,5635,636,636,636.0,,636.0,-103,2015-06-06,20:00:00,2000-01-01 01:33:55.0,false,1,-27133,636,636,636
5636,5636,637,637,637.0,637,,-102,2015-06-07,21:00:00,2000-01-01 01:33:56.0,true,0,-27132,637,637,637
5637,5637,638,638,638.0,638,638.0,,2015-06-08,22:00:00,2000-01-01 01:33:57.0,false,1,-27131,638,638,638
5638,5638,639,639,639.0,639,639.0,-100,,23:00:00,2000-01-01 01:33:58.0,true,0,-27130,639,639,639
5639,5639,640,640,640.0,640,640.0,-99,2015-06-10,,2000-01-01 01:33:59.0,false,1,-27129,640,640,640
5640,5640,641,641,641.0,641,641.0,-98,2015-06-11,01:00:00,,true,0,-27128,641,641,641
5641,5641,642,642,642.0,642,642.0,-97,2015-06-12,02:00:00,2000-01-01 01:34:01.0,false,1,-27127,642,642,642
5642,5642,643,643,643.0,643,643.0,-96,2015-06-13,03:00:00,2000-01-01 01:34:02.0,true,,-27126,643,643,643
5643,5643,644,644,644.0,644,644.0,-95,2015-06-14,04:00:00,2000-01-01 01:34:03.0,false,1,,644,644,644
5644,5644,645,645,645.0,645,645.0,-94,2015-06-15,05:00:00,2000-01-01 01:34:04.0,true,0,-27124,,645,645
5645,5645,646,646,646.0,646,646.0,-93,2015-06-16,06:00:00,2000-01-01 01:34:05.0,false,1,-27123,646,,646
5646,5646,647,647,647.0,647,647.0,-92,2015-06-17,07:00:00,2000-01-01 01:34:06.0,true,0,-27122,647,647,
5647,5647,648,648,648.0,648,648.0,-91,2015-06-18,08:00:00,2000-01-01 01:34:07.0,false,1,-27121,648,648,648
5648,5648,,649,649.0,649,649.0,-90,2015-06-19,09:00:00,2000-01-01 01:34:08.0,true,0,-27120,649,649,649
5649,5649,650,,650.0,650,650.0,-89,2015-06-20,10:00:00,2000-01-01 01:34:09.0,false,1,-27119,650,650,650
5650,5650,651,651,,651,651.0,-88,2015-06-21,11:00:00,2000-01-01 01:34:10.0,true,0,-27118,651,651,651
5651,5651,652,652,652.0,,652.0,-87,2015-06-22,12:00:00,2000-01-01 01:34:11.0,false,1,-27117,652,652,652
5652,5652,653,653,653.0,653,,-86,2015-06-23,13:00:00,2000-01-01 01:34:12.0,true,0,-27116,653,653,653
5653,5653,654,654,654.0,654,654.0,,2015-06-24,14:00:00,2000-01-01 01:34:13.0,false,1,-27115,654,654,654
5654,5654,655,655,655.0,655,655.0,-84,,15:00:00,2000-01-01 01:34:14.0,true,0,-27114,655,655,655
5655,5655,656,656,656.0,656,656.0,-83,2015-06-26,,2000-01-01 01:34:15.0,false,1,-27113,656,656,656
5656,5656,657,657,657.0,657,657.0,-82,2015-06-27,17:00:00,,true,0,-27112,657,657,657
5657,5657,658,658,658.0,658,658.0,-81,2015-06-28,18:00:00,2000-01-01 01:34:17.0,false,1,-27111,658,658,658
5658,5658,659,659,659.0,659,659.0,-80,2015-06-29,19:00:00,2000-01-01 01:34:18.0,true,,-27110,659,659,659
5659,5659,660,660,660.0,660,660.0,-79,2015-06-30,20:00:00,2000-01-01 01:34:19.0,false,1,,660,660,660
5660,5660,661,661,661.0,661,661.0,-78,2015-07-01,21:00:00,2000-01-01 01:34:20.0,true,0,-27108,,661,661
5661,5661,662,662,662.0,662,662.0,-77,2015-07-02,22:00:00,2000-01-01 01:34:21.0,false,1,-27107,662,,662
5662,5662,663,663,663.0,663,663.0,-76,2015-07-03,23:00:00,2000-01-01 01:34:22.0,true,0,-27106,663,663,
5663,5663,664,664,664.0,664,664.0,-75,2015-07-04,00:00:00,2000-01-01 01:34:23.0,false,1,-27105,664,664,664
5664,5664,,665,665.0,665,665.0,-74,2015-07-05,01:00:00,2000-01-01 01:34:24.0,true,0,-27104,665,665,665
5665,5665,666,,666.0,666,666.0,-73,2015-07-06,02:00:00,2000-01-01 01:34:25.0,false,1,-27103,666,666,666
5666,5666,667,667,,667,667.0,-72,2015-07-07,03:00:00,2000-01-01 01:34:26.0,true,0,-27102,667,667,667
5667,5667,668,668,668.0,,668.0,-71,2015-07-08,04:00:00,2000-01-01 01:34:27.0,false,1,-27101,668,668,668
5668,5668,669,669,669.0,669,,-70,2015-07-09,05:00:00,2000-01-01 01:34:28.0,true,0,-27100,669,669,669
5669,5669,670,670,670.0,670,670.0,,2015-07-10,06:00:00,2000-01-01 01:34:29.0,false,1,-27099,670,670,670
5670,5670,671,671,671.0,671,671.0,-68,,07:00:00,2000-01-01 01:34:30.0,true,0,-27098,671,671,671
5671,5671,672,672,672.0,672,672.0,-67,2015-07-12,,2000-01-01 01:34:31.0,false,1,-27097,672,672,672
5672,5672,673,673,673.0,673,673.0,-66,2015-07-13,09:00:00,,true,0,-27096,673,673,673
5673,5673,674,674,674.0,674,674.0,-65,2015-07-14,10:00:00,2000-01-01 01:34:33.0,false,1,-27095,674,674,674
5674,5674,675,675,675.0,675,675.0,-64,2015-07-15,11:00:00,2000-01-01 01:34:34.0,true,,-27094,675,675,675
5675,5675,676,676,676.0,676,676.0,-63,2015-07-16,12:00:00,2000-01-01 01:34:35.0,false,1,,676,676,676
5676,5676,677,677,677.0,677,677.0,-62,2015-07-17,13:00:00,2000-01-01 01:34:36.0,true,0,-27092,,677,677
5677,5677,678,678,678.0,678,678.0,-61,2015-07-18,14:00:00,2000-01-01 01:34:37.0,false,1,-27091,678,,678
5678,5678,679,679,679.0,679,679.0,-60,2015-07-19,15:00:00,2000-01-01 01:34:38.0,true,0,-27090,679,679,
5679,5679,680,680,680.0,680,680.0,-59,2015-07-20,16:00:00,2000-01-01 01:34:39.0,false,1,-27089,680,680,680
5680,5680,,681,681.0,681,681.0,-58,2015-07-21,17:00:00,2000-01-01 01:34:40.0,true,0,-27088,681,681,681
5681,5681,682,,682.0,682,682.0,-57,2015-07-22,18:00:00,2000-01-01 01:34:41.0,false,1,-27087,682,682,682
5682,5682,683,683,,683,683.0,-56,2015-07-23,19:00:00,2000-01-01 01:34:42.0,true,0,-27086,683,683,683
5683,5683,684,684,684.0,,684.0,-55,2015-07-24,20:00:00,2000-01-01 01:34:43.0,false,1,-27085,684,684,684
5684,5684,685,685,685.0,685,,-54,2015-07-25,21:00:00,2000-01-01 01:34:44.0,true,0,-27084,685,685,685
5685,5685,686,686,686.0,686,686.0,,2015-07-26,22:00:00,2000-01-01 01:34:45.0,false,1,-27083,686,686,686
5686,5686,687,687,687.0,687,687.0,-52,,23:00:00,2000-01-01 01:34:46.0,true,0,-27082,687,687,687
5687,5687,688,688,688.0,688,688.0,-51,2015-07-28,,2000-01-01 01:34:47.0,false,1,-27081,688,688,688
5688,5688,689,689,689.0,689,689.0,-50,2015-07-29,01:00:00,,true,0,-27080,689,689,689
5689,5689,690,690,690.0,690,690.0,-49,2015-07-30,02:00:00,2000-01-01 01:34:49.0,false,1,-27079,690,690,690
5690,5690,691,691,691.0,691,691.0,-48,2015-07-31,03:00:00,2000-01-01 01:34:50.0,true,,-27078,691,691,691
5691,5691,692,692,692.0,692,692.0,-47,2015-08-01,04:00:00,2000-01-01 01:34:51.0,false,1,,692,692,692
5692,5692,693,693,693.0,693,693.0,-46,2015-08-02,05:00:00,2000-01-01 01:34:52.0,true,0,-27076,,693,693
5693,5693,694,694,694.0,694,694.0,-45,2015-08-03,06:00:00,2000-01-01 01:34:53.0,false,1,-27075,694,,694
5694,5694,695,695,695.0,695,695.0,-44,2015-08-04,07:00:00,2000-01-01 01:34:54.0,true,0,-27074,695,695,
5695,5695,696,696,696.0,696,696.0,-43,2015-08-05,08:00:00,2000-01-01 01:34:55.0,false,1,-27073,696,696,696
5696,5696,,697,697.0,697,697.0,-42,2015-08-06,09:00:00,2000-01-01 01:34:56.0,true,0,-27072,697,697,697
5697,5697,698,,698.0,698,698.0,-41,2015-08-07,10:00:00,2000-01-01 01:34:57.0,false,1,-27071,698,698,698
5698,5698,699,699,,699,699.0,-40,2015-08-08,11:00:00,2000-01-01 01:34:58.0,true,0,-27070,699,699,699
5699,5699,700,700,700.0,,700.0,-39,2015-08-09,12:00:00,2000-01-01 01:34:59.0,false,1,-27069,700,700,700
5700,5700,701,701,701.0,701,,-38,2015-08-10,13:00:00,2000-01-01 01:35:00.0,true,0,-27068,701,701,701
5701,5701,702,702,702.0,702,702.0,,2015-08-11,14:00:00,2000-01-01 01:35:01.0,false,1,-27067,702,702,702
5702,5702,703,703,703.0,703,703.0,-36,,15:00:00,2000-01-01 01:35:02.0,true,0,-27066,703,703,703
5703,5703,704,704,704.0,704,704.0,-35,2015-08-13,,2000-01-01 01:35:03.0,false,1,-27065,704,704,704
5704,5704,705,705,705.0,705,705.0,-34,2015-08-14,17:00:00,,true,0,-27064,705,705,705
5705,5705,706,706,706.0,706,706.0,-33,2015-08-15,18:00:00,2000-01-01 01:35:05.0,false,1,-27063,706,706,706
5706,5706,707,707,707.0,707,707.0,-32,2015-08-16,19:00:00,2000-01-01 01:35:06.0,true,,-27062,707,707,707
5707,5707,708,708,708.0,708,708.0,-31,2015-08-17,20:00:00,2000-01-01 01:35:07.0,false,1,,708,708,708
5708,5708,709,709,709.0,709,709.0,-30,2015-08-18,21:00:00,2000-01-01 01:35:08.0,true,0,-27060,,709,709
5709,5709,710,710,710.0,710,710.0,-29,2015-08-19,22:00:00,2000-01-01 01:35:09.0,false,1,-27059,710,,710
5710,5710,711,711,711.0,711,711.0,-28,2015-08-20,23:00:00,2000-01-01 01:35:10.0,true,0,-27058,711,711,
5711,5711,712,712,712.0,712,712.0,-27,2015-08-21,00:00:00,2000-01-01 01:35:11.0,false,1,-27057,712,712,712
5712,5712,,713,713.0,713,713.0,-26,2015-08-22,01:00:00,2000-01-01 01:35:12.0,true,0,-27056,713,713,713
5713,5713,714,,714.0,714,714.0,-25,2015-08-23,02:00:00,2000-01-01 01:35:13.0,false,1,-27055,714,714,714
5714,5714,715,715,,715,715.0,-24,2015-08-24,03:00:00,2000-01-01 01:35:14.0,true,0,-27054,715,715,715
5715,5715,716,716,716.0,,716.0,-23,2015-08-25,04:00:00,2000-01-01 01:35:15.0,false,1,-27053,716,716,716
5716,5716,717,717,717.0,717,,-22,2015-08-26,05:00:00,2000-01-01 01:35:16.0,true,0,-27052,717,717,717
5717,5717,718,718,718.0,718,718.0,,2015-08-27,06:00:00,2000-01-01 01:35:17.0,false,1,-27051,718,718,718
5718,5718,719,719,719.0,719,719.0,-20,,07:00:00,2000-01-01 01:35:18.0,true,0,-27050,719,719,719
5719,5719,720,720,720.0,720,720.0,-19,2015-08-29,,2000-01-01 01:35:19.0,false,1,-27049,720,720,720
5720,5720,721,721,721.0,721,721.0,-18,2015-08-30,09:00:00,,true,0,-27048,721,721,721
5721,5721,722,722,722.0,722,722.0,-17,2015-08-31,10:00:00,2000-01-01 01:35:21.0,false,1,-27047,722,722,722
5722,5722,723,723,723.0,723,723.0,-16,2015-09-01,11:00:00,2000-01-01 01:35:22.0,true,,-27046,723,723,723
5723,5723,724,724,724.0,724,724.0,-15,2015-09-02,12:00:00,2000-01-01 01:35:23.0,false,1,,724,724,724
